domain,price,description,for_sale,personal_store,auto_renew,tags,unicode,descript-IDNA,translate-IDNA
kelime,222,,True,True,True,,,,
how2code,222,,True,True,True,,,,
solici,222,ES 'I requested',True,True,True,,,,
vrdrift,222,,True,True,True,,,,
dopego,222,ES 'i hit' | PT 'of the caught',True,True,True,,,,
mintila,222,Mintila Hot Chocolate (Tequila Mint),True,True,True,,,,
wildwallaby,222,,True,True,True,,,,
schaerme,222,DE 'scare',True,True,True,,,,
daory,222,,True,True,True,5L,,,
0x00club,222,,True,True,True,,,,
geekle,222,,True,True,True,,,,
00no,222,oooohh nooo...!\n Get https://www.namebase.io/domains/onoo too!,True,True,True,4C,,,
liikunta,222,"Finnish noun: exercise, movement, physical education",True,True,True,,,,
espan,222,[short Español] |Enhanced Switched Port Analyzer (Cisco) | Electronic and Small Press Authors' Network (Romance Writers of America),True,True,True,5L,,,
melbourneit,222,,True,True,True,,,,
photofacts,222,,True,True,True,,,,
xn--5gqr5yss2a,222,CH\ZH ‘ding rice,True,True,True,"PUNY_IDNA,CJK",丁大米,Chinese/Japanese/Korean,Ding rice
monki,55555,,True,True,True,5L,,,
lunarphase,222,,True,True,True,,,,
fux4,222,,True,True,True,4C,,,
linuks,222,,True,True,True,,,,
ryougae,222,,True,True,True,,,,
xn--e77hibw7p,222,,True,True,True,PUNY_IDNA,🖕🇦🇺,,
kwyt,222,[quit/e],True,True,True,4L,,,
hnsxai,222,,True,True,True,,,,
trustate,222,,True,True,True,,,,
hnssparkly,234,...pprreettttyy..... :D,True,True,True,,,,
divergentcapital,321,,True,True,True,,,,
xn--hvn-xr5ab,333,,True,True,True,PUNY_IDNA,h☰v☰n,,
xn--z38hde,333,,True,True,True,PUNY_IDNA,😺😸😻,,
recorrio,333,"ES 'toured, verb: travel, walk, tour'",True,True,True,,,,
polygraphy,333,,True,True,True,,,,
codesk,333,,True,True,True,,,,
bullride,333,,True,True,True,,,,
fingerspelling,333,"Representation of the letters of a writing system, and sometimes numeral systems, using only the hands.",True,True,True,,,,
thenbtc,333,,True,True,True,,,,
cryptofact,333,,True,True,True,,,,
cryptoblue,333,,True,True,True,,,,
cryptotype,333,,True,True,True,,,,
choffee,333,,True,True,True,,,,
eculture,333,,True,True,True,,,,
emilitary,333,,True,True,True,,,,
cryptotaoist,333,,True,True,True,,,,
tekko,333,,True,True,True,5L,,,
smallwhale,333,,True,True,True,,,,
froots,333,[fruits],True,True,True,,,,
xn--00w46q,333,CH\ZH ‘white’,True,True,True,"PUNY_IDNA,CJK",浮白,Chinese/Japanese/Korean,white
paleohns,345,want to list early registered names..?,True,True,True,,,,
xn--ehq95fexb6w6e,360,CH\ZH ‘360’,True,True,True,"PUNY_IDNA,CJK",三百六十,Chinese/Japanese/Korean,three hundred and sixty
xn--ehq0m06e,365,CH\ZH ‘3 6 5’,True,True,True,"PUNY_IDNA,CJK",三六五,Chinese/Japanese/Korean,three six five
buildmake,444,,True,True,True,,,,
touristmaps,444,,True,True,True,,,,
4zen,444,,True,True,True,4C,,,
branchise,444,,True,True,True,,,,
crooksncastles,444,https://crooksncastles.com/pages/about-us,True,True,True,,,,
bangaroo,444,Just don't ask awkward questions.......!,True,True,True,,,,
kittenberg,444,A town in Bavaria .. or a _very_ large young cat!,True,True,True,,,,
gehort,444,"DE verb - belong, pertain, appertain, deserve",True,True,True,,,,
glucklich,444,"DE adjective - happy, lucky, fortunate .. adverb - happily, by luck, through luck",True,True,True,,,,
nfteggsurprise,444,,True,True,True,,,,
truffledoge,444,,True,True,True,,,,
dogevote,444,,True,True,True,,,,
up-skill,444,,True,True,True,,,,
typecasting,444,,True,True,True,,,,
tradebody,444,,True,True,True,,,,
btcprincess,444,,True,True,True,,,,
bestcoins,444,,True,True,True,,,,
multitrip,444,,True,True,True,,,,
universalearning,444,,True,True,True,,,,
space1999,444,,True,True,True,,,,
smarthing,444,,True,True,True,,,,
tsmo,444,,True,True,True,4L,,,
photodojo,444,,True,True,True,,,,
idrt,444,,True,True,True,4L,,,
pyot,444,pik-ur-own-talent\team\time\trash | Put Yourself Out There | Print Your Own Tee | magpie | piebald horse,True,True,True,4L,,,
pept,444,"excited, 'pepped' | Philippine Educational Placement Test",True,True,True,4L,,,
uddl,444,p.uddl/ | m.uddl/ | bef.uddle/ | c.uddl/ | h.uddl/,True,True,True,4L,,,
deow,444,remove pain [de-'ow'] - 'healing',True,True,True,4L,,,
kihk,444,kick,True,True,True,4L,,,
cyez,444,cyber-easy | sighs,True,True,True,4L,,,
cyok,444,cyber is good!,True,True,True,4L,,,
cyup,444,cyber-up,True,True,True,4L,,,
byiv,444,by intravenous | In Vitro | _many_ [https://acronyms.thefreedictionary.com/IV],True,True,True,4L,,,
wija,444,ouija [board],True,True,True,4L,,,
cyav,444,cyber-audiovisual | Community Youth Against Violence,True,True,True,4L,,,
mmkm,444,,True,True,True,4L,,,
onoo,444,oooohh nooo...!\n Get ttps://www.namebase.io/domains/00no too!,True,True,True,4L,,,
xleg,444,4char 'cross-leg',True,True,True,4L,,,
tlid,444,4char 'Top-Level ID',True,True,True,4L,,,
klib,444,,True,True,True,4L,,,
krif,444,,True,True,True,4L,,,
tyob,444,,True,True,True,4L,,,
dlem,444,4char meld[rev],True,True,True,4L,,,
hsuh,444,4char hush[rev],True,True,True,4L,,,
hsum,444,4char mush[rev] -drive the dog-team backwards | Health Sciences University of Mongolia,True,True,True,4L,,,
dlim,444,,True,True,True,4L,,,
fuij,444,,True,True,True,4L,,,
ryoc,444,Rule\Run Your Own Country | Roll Your Own Candy\Cigarettes,True,True,True,4L,,,
shif,444,,True,True,True,4L,,,
snrz,444,,True,True,True,4L,,,
snse,444,,True,True,True,4L,,,
shev,444,,True,True,True,4L,,,
orgm,444,orgasm,True,True,True,4L,,,
kkno,444,,True,True,True,4L,,,
mfir,444,,True,True,True,4L,,,
mnab,444,,True,True,True,4L,,,
ijtv,444,ijit tv [idiot tevevision],True,True,True,4L,,,
ebbk,444,big\fat ebook [or .. tide goes out a kay lol],True,True,True,4L,,,
orgq,444,orgy queue,True,True,True,4L,,,
kvhz,444,4char electrical notation [KiloVolt Hertz],True,True,True,4L,,,
sayy,444,,True,True,True,4L,,,
mmft,444,,True,True,True,4L,,,
moaj,444,,True,True,True,4L,,,
mbkf,444,,True,True,True,4L,,,
mrnu,444,,True,True,True,4L,,,
mxes,444,,True,True,True,4L,,,
mxfb,444,,True,True,True,4L,,,
mjob,444,,True,True,True,4L,,,
mjoe,444,,True,True,True,4L,,,
mjox,444,,True,True,True,4L,,,
mwho,444,,True,True,True,4L,,,
mdue,444,,True,True,True,4L,,,
mdud,444,,True,True,True,4L,,,
mgwu,444,,True,True,True,4L,,,
mnap,444,,True,True,True,4L,,,
icav,444,,True,True,True,4L,,,
tsmy,444,,True,True,True,4L,,,
tsmr,444,,True,True,True,4L,,,
pesk,444,,True,True,True,4L,,,
tvea,444,,True,True,True,4L,,,
trrz,444,,True,True,True,4L,,,
peuu,444,,True,True,True,4L,,,
tvew,444,,True,True,True,4L,,,
tdld,444,,True,True,True,4L,,,
rrbt,444,,True,True,True,4L,,,
tvem,444,,True,True,True,4L,,,
jond,444,,True,True,True,4L,,,
xehn,444,,True,True,True,4L,,,
nvyr,444,,True,True,True,4L,,,
qsks,444,q asks .. asks questions,True,True,True,4L,,,
wayy,444,,True,True,True,4L,,,
xdag,444,,True,True,True,4L,,,
oyic,444,,True,True,True,4L,,,
qsld,444,qld sld,True,True,True,4L,,,
ubjw,444,You BE JW,True,True,True,4L,,,
weof,444,,True,True,True,4L,,,
nzhs,444,,True,True,True,4L,,,
nvem,444,envy 'em,True,True,True,4L,,,
pivt,444,,True,True,True,4L,,,
sunrisehns,456,For all things new in Handshake.......,True,True,True,,,,
dyeing,456,Color/colour your life!! :-),True,True,True,,,,
xn--11bug7bu8bwg8ang,555,skateboard,True,True,True,"PUNY_IDNA,Hindi",स्केटबोर्ड,Devanagari (Hindi),skateboard
xn--entrs-esa,555,,True,True,True,PUNY_IDNA,entrés,,
xn--80auevl,555,mask,True,True,True,"PUNY_IDNA,Cyrillic",маску,Cyrillic (Russian/Ukrainian),mask
xn--qei0348muta,555,,True,True,True,PUNY_IDNA,👁❤🔥,,
xn--53tu51j,555,long march,True,True,True,"PUNY_IDNA,CJK",长征,Chinese/Japanese/Korean,long march
xn--g77hwa349aca,555,,True,True,True,PUNY_IDNA,🛰🇨🇳🛰,,
xn--g77hwa23s,555,,True,True,True,PUNY_IDNA,🇨🇳💵,,
xn--4dbagida3all0j,555,Archaeology,True,True,True,"PUNY_IDNA,Hebrew",ארכאולוגיה,Hebrew,Archaeology
xn--mgbc6cyb,555,dominant,True,True,True,"PUNY_IDNA,Arabic",غالب,Arabic/Urdu/Uyghur,dominant
xn--lodaogin3b,555,main,True,True,True,"PUNY_IDNA,Georgian",მთავარი,Georgian,main / home
xn--n8j9a9dug,555,Good luck,True,True,True,"PUNY_IDNA,Japanese",ばんざい,Japanese,Good luck
xn--88j6eta,555,do,True,True,True,"PUNY_IDNA,Japanese",をする,Japanese,do
xn--nft-eza,555,nftś,True,True,True,"PUNY_IDNA,European",nftś,European (Latin Extended),nftś
xn--koa00ik53b,555,ɴғᴛ,True,True,True,"PUNY_IDNA,Cyrillic",ɴғᴛ,Cyrillic (Russian/Ukrainian),ɴғᴛ
xn--qrq961b,555,Cowardly,True,True,True,"PUNY_IDNA,CJK",怂佳,Chinese/Japanese/Korean,Cowardly
xn--9dbr0a,555,get up,True,True,True,"PUNY_IDNA,Hebrew",קמו,Hebrew,get up
ny-us,555,,True,True,True,5C,,,
sname,555,,True,True,True,5L,,,
shopdaily,555,,True,True,True,,,,
hergear,555,,True,True,True,,,,
slowtravel,555,,True,True,True,,,,
kittenbach,555,"Town in Styria, Austria .. or a very musical young cat!",True,True,True,,,,
highfivehandshake,555,,True,True,True,,,,
bighandshake,555,,True,True,True,,,,
godupdates,555,,True,True,True,,,,
bosseye,555,In jamaica this word means looking or waiting for a bus; in trinidad it means looking or wanting to get punched [urbandictionary].,True,True,True,,,,
handshakeoasis,555,,True,True,True,,,,
nowhandshake,555,,True,True,True,,,,
wildcaughtfish,555,,True,True,True,,,,
gamifies,555,,True,True,True,,,,
coinbeg,555,,True,True,True,,,,
countme,555,,True,True,True,,,,
indiair,555,,True,True,True,,,,
cantori,555,IT 'singers',True,True,True,,,,
rememe,555,,True,True,True,,,,
kanggaru,555,Malay 'kangaroo',True,True,True,,,,
maskdoge,555,,True,True,True,,,,
dunyasi,555,"Azerbaijani, Javanese, Kyrgyz, Malay, Sundanese, Swahili, Tajik, Turkish, Turkmen, Uzbek .. 'world [is]'",True,True,True,,,,
australianmuscle,555,,True,True,True,,,,
aussiemuscle,555,,True,True,True,,,,
solhus,555,Nordic\Scandanavian 'solar house',True,True,True,,,,
catspaws,555,,True,True,True,,,,
xbbq,555,,True,True,True,4L,,,
handshaketothemoon,556,,True,True,True,,,,
btc_archive,666,,True,True,True,,,,
6gun,666,,True,True,True,4C,,,
darkbet,666,,True,True,True,,,,
hodlbag,777,,True,True,True,,,,
s-e-l-l,777,,True,True,True,,,,
cryptopersia,777,,True,True,True,,,,
tacoverse,777,,True,True,True,,,,
tacoify,777,,True,True,True,,,,
lifeview,777,,True,True,True,,,,
xn--45qqoj7c44m,888,Eight-point gentleman,True,True,True,"PUNY_IDNA,CJK",八分君子,Chinese/Japanese/Korean,Eight-point gentleman
ethyk,888,,True,True,True,5L,,,
darkdweb,888,,True,True,True,,,,
chinesewine,888,,True,True,True,,,,
cryptoasians,888,,True,True,True,,,,
chinarang,888,,True,True,True,,,,
chinarati,888,,True,True,True,,,,
surfas,888,,True,True,True,,,,
moongoat,888,Gone to the Moon as Greatest Of All Time !!,True,True,True,,,,
secretspot,888,,True,True,True,,,,
ate88,888,,True,True,True,5C,,,
methusala,969,1HNS for the years he's said to have lived :-),True,True,True,,,,
holistichns,999,,True,True,True,,,,
cloudcannabis,999,,True,True,True,,,,
precrowd,999,,True,True,True,,,,
kittenegg,999,Imagine it :-) !!,True,True,True,,,,
boassa,999,PT 'goodness',True,True,True,,,,
minerz,1010,,True,True,True,,,,
xn--15q26v,1111,CH\ZH ‘all seasons’,True,True,True,"PUNY_IDNA,CJK",全季,Chinese/Japanese/Korean,All seasons
diyshed,1111,,True,True,True,,,,
1000words,1111,Just picture it .....!,True,True,True,,,,
googlez,1234,,True,True,True,,,,
hucx,1234,,True,True,True,4L,,,
cilk,1234,,True,True,True,4L,,,
theforks,1234,If you really need to give a mate something special....!,True,True,True,,,,
movenft,1414,,True,True,True,,,,
blockcorp,1515,,True,True,True,,,,
cryptoshoot,2112,,True,True,True,,,,
xn--z7xaa,2222,cat cat cat,True,True,True,"PUNY_IDNA,CJK",猫猫猫,Chinese/Japanese/Korean,cat cat cat
xn--80apmj,2222,had,True,True,True,"PUNY_IDNA,Cyrillic",имао,Cyrillic (Russian/Ukrainian),had
tobut,2222,"to say 'but...' [OR.. Uzbek 'coffin' .. OR .. a populated place in the municipality of Lopare, Bosnia and Herzegovina]",True,True,True,5L,,,
andata,2222,and data [OR .. IT 'gone'],True,True,True,,,,
dolea,2222,ES 'it hurts',True,True,True,5L,,,
holistique,2788,FR 'holistic'.,True,True,True,,,,
elgoogle,3190.0913,,True,True,True,,,,
xn--4gqra70b,3210,CH\ZH ‘3 2 1’,True,True,True,"PUNY_IDNA,CJK",三二一,Chinese/Japanese/Korean,three two one
bootos,3333,boot OS,True,True,True,,,,
daycrypto,4321,,True,True,True,,,,
xn--e1apl,5555,dream,True,True,True,"PUNY_IDNA,Cyrillic",сне,Cyrillic (Russian/Ukrainian),dream
xn--80aaq9bh,5555,horror,True,True,True,"PUNY_IDNA,Cyrillic",ужаса,Cyrillic (Russian/Ukrainian),horror
xn--v77hga61r,5555,,True,True,True,PUNY_IDNA,💖🇷🇺,,
10100111001,7331,binary of 1337 decimal [leet = elite],True,True,True,,,,
carribeanislands,11111,,True,True,True,,,,
xn--mxa6ajj,55555,map,True,True,True,"PUNY_IDNA,Greek",χαρτ,Greek,map
xn--idk9b,55555,New,True,True,True,"PUNY_IDNA,Japanese",ニュ,Japanese,New
xn--r8j6a8h,55555,Emoji,True,True,True,"PUNY_IDNA,Japanese",えもじ,Japanese,Emoji
xn--45q11cm41a,8888888,Baguazhang,True,False,True,"PUNY_IDNA,CJK",八卦掌,Chinese/Japanese/Korean,Baguazhang
hi.sname,,,False,False,False,,,,
thi.sname,,,False,False,False,,,,
koreataekwondo,,,False,False,True,,,,
xn--ivy-q192b4c,,,False,True,True,PUNY_IDNA,🇦🇺ivy,,
xn--ect323j,,,False,False,True,"PUNY_IDNA,CJK",通宵,Chinese/Japanese/Korean,overnight
xn--j1aiaaavco,,,False,False,True,"PUNY_IDNA,Cyrillic",котофото,Cyrillic (Russian/Ukrainian),the photo
xn--b1aqlekei,,,False,False,True,"PUNY_IDNA,Cyrillic",вотпуск,Cyrillic (Russian/Ukrainian),vacation
xn--1ug1455p8fa,,,False,True,True,"PUNY_ALT,PUNY_INVALID",💕👏,,
xn--1ug1455p9fa,,,False,True,True,"PUNY_ALT,PUNY_INVALID",👏💕,,
xn--ster-vqa,,,False,True,True,PUNY_IDNA,sôter,,
xn--cde-ho6a,,,False,True,True,PUNY_IDNA,c❄de,,
xn--d9b4ae0a3gef,,,False,True,True,PUNY_IDNA,ਦੀਕਿਤਾਬ,,
xn--shutter-m43kr94o,,,False,False,True,"PUNY_IDNA,CJK",shutter中文,Chinese/Japanese/Korean,shutterChinese
xn--9o8hqe95ck0epa,,,False,True,True,PUNY_IDNA,🐵🙃🤓🤖👽,,
xn--on8ha90h53aca,,,False,True,True,PUNY_IDNA,🙏🏽🕉🙏🏽,,
xn--9o8hqe95ck0eqa,,,False,True,True,PUNY_IDNA,🐵🙃🤓👽🤖,,
xn--lo8hk4aycty,,,False,True,True,PUNY_IDNA,🚫😢🐝😂,,
xn--64h4989nda,,,False,True,True,PUNY_IDNA,☹🎵🎶,,
xn--pciv848mbda,,,False,True,True,PUNY_IDNA,🐝✝👀,,
xn--gs8hvx,,,False,True,True,PUNY_IDNA,😟💤,,
xn--2p8h3cy7m,,,False,True,True,PUNY_IDNA,💀🤝👑,,
xn--h4h8091oja,,,False,True,True,PUNY_IDNA,☠🤝🤠,,
xn--h4h2510oi9c,,,False,True,True,PUNY_IDNA,☠🤝👑,,
xn--hoh66f56ag053i,,,False,True,True,PUNY_IDNA,⏰➕👃☕,,
xn--ml8hc72p,,,False,True,True,PUNY_IDNA,😓🎵🎶,,
xn--64h4989n,,,False,True,True,PUNY_IDNA,☹🎵,,
xn--5p9hia,,,False,True,True,PUNY_IDNA,🤝🤡,,
xn--0p9hyl,,,False,True,True,PUNY_IDNA,🤘🧔,,
xn--v4h83a2671i,,,False,True,True,PUNY_IDNA,☮✊🏾,,
xn--f77hbd1d,,,False,True,True,PUNY_IDNA,🇨🇩🇧🇷,,
xn--2p8h50f,,,False,True,True,PUNY_IDNA,🤡👑,,
xn--6bi2648mteaa,,,False,True,True,PUNY_IDNA,✋🏿🐴🐴,,
xn--kg8h8m,,,False,True,True,PUNY_IDNA,🌄🏕,,
xn--57h4771o,,,False,True,True,PUNY_IDNA,⚡🥁,,
xn--57h0579n,,,False,True,True,PUNY_IDNA,⚡🎹,,
xn--on8hea15ab,,,False,True,True,PUNY_IDNA,👰🏽👰🏿,,
xn--nl8h91b,,,False,True,True,PUNY_IDNA,😘🎶,,
xn--is8hka,,,False,True,True,PUNY_IDNA,💦💫,,
xn--9o8hkhx1j,,,False,True,True,PUNY_IDNA,🐵🤝💪,,
xn--64h4989nca,,,False,True,True,PUNY_IDNA,☹🎶🎵,,
xn--pr9hwa23a,,,False,True,True,PUNY_IDNA,🥓🥞🧈,,
quirioco,,,False,True,True,,,,
xn--6bi2648mkbaa,,,False,True,True,PUNY_IDNA,✋🏿🐎🐎,,
xn--l3h20aja22528bfaghij,,,False,True,True,PUNY_IDNA,☁⛅⛈🌤🌥🌦🌧🌨🌩,,
xn--ml8hc63p,,,False,True,True,PUNY_IDNA,😖🎵🎶,,
xn--t38hmg,,,False,True,True,PUNY_IDNA,😲🚘,,
xn--q68hp5c,,,False,True,True,PUNY_IDNA,🧐🚘,,
xn--j38h5g,,,False,True,True,PUNY_IDNA,🚘😨,,
xn--g6h9410oeaesot60sdxq,,,False,True,True,PUNY_IDNA,💓🖤♥💙💔🧡💞💕💛,,
xn--v4h8220o,,,False,True,True,PUNY_IDNA,☮💓,,
xn--em8hzc61p,,,False,True,True,PUNY_IDNA,🤚🏽🏐,,
xn--7biw910n,,,False,True,True,PUNY_IDNA,🤏✌,,
xn--8biw468m,,,False,True,True,PUNY_IDNA,✍💅,,
xn--eih9625p,,,False,True,True,PUNY_IDNA,🚫⌛,,
xn--ug8h7a,,,False,True,True,PUNY_IDNA,🌟🌎,,
xn--lv8hii,,,False,True,True,PUNY_IDNA,🔒🖖,,
xn--mn8h7ez3c,,,False,True,True,PUNY_IDNA,👌🏻😍,,
xn--5k8h7s,,,False,True,True,PUNY_IDNA,📖🎥,,
xn--45qu04cprp,,,False,True,True,"PUNY_IDNA,CJK",紅八月,Chinese/Japanese/Korean,紅八月
xn--xp8hyg,,,False,True,True,PUNY_IDNA,👌💸,,
xn--b00bies,,,False,True,True,PUNY_IDNA,끙끓끗끝,,
xn--is8ha8b,,,False,True,True,PUNY_IDNA,💦💵💦,,
xn--vs8hdjn,,,False,True,True,PUNY_IDNA,💵💸💳💻,,
xn--pps-5ycb,,,False,True,True,"PUNY_IDNA,Greek",pξpξs,Greek,pξpξs
xn--v4h9380o,,,False,True,True,PUNY_IDNA,😿☮,,
xn--ns8hnvne,,,False,True,True,PUNY_IDNA,😂😵💫,,
xn--g28hib,,,False,True,True,PUNY_IDNA,😂😖,,
xn--h4hz770o,,,False,True,True,PUNY_IDNA,😂☠,,
xn--5biy519m,,,False,True,True,PUNY_IDNA,😂✊,,
xn--v4h1191o,,,False,True,True,PUNY_IDNA,🤯☮,,
xn--v4h5480o,,,False,True,True,PUNY_IDNA,🙄☮,,
xn--v4h9091o,,,False,True,True,PUNY_IDNA,🤬☮,,
xn--us8hz5e,,,False,True,True,PUNY_IDNA,🤯💲,,
xn--xv8h9o,,,False,True,True,PUNY_IDNA,😐🔞,,
xn--gecl5dc,,,False,True,True,PUNY_IDNA,પિતા,,
xn--r77hna07v,,,False,True,True,PUNY_IDNA,🔭🇺🇳,,
xn--i48hg6chc,,,False,True,True,PUNY_IDNA,🙊🦧🦍,,
xn--9hcd8cb,,,False,True,True,PUNY_IDNA,ବାପା,,
xn--oidg6c1h,,,False,True,True,PUNY_IDNA,ဖခင်,,
xn--goc6dh4c1dzd,,,False,True,True,PUNY_IDNA,తండ్రి,,
xn--9n8hpt,,,False,True,True,PUNY_IDNA,🕊🐒,,
xn--2p8h96f,,,False,True,True,PUNY_IDNA,🦃👑,,
xn--rn8h7e,,,False,True,True,PUNY_IDNA,👑🐀,,
xn--2p8hhf,,,False,True,True,PUNY_IDNA,💥👑,,
xn--2p8hjl,,,False,True,True,PUNY_IDNA,🔆👑,,
xn--2p8htq,,,False,True,True,PUNY_IDNA,🕛👑,,
xn--1q8hoj,,,False,True,True,PUNY_IDNA,👳🔊,,
xn--1q8hnj,,,False,True,True,PUNY_IDNA,🔊👳,,
xn--0q8hpj,,,False,True,True,PUNY_IDNA,🔊👲,,
xn--0q8hqj,,,False,True,True,PUNY_IDNA,👲🔊,,
xn--dv8h16e,,,False,True,True,PUNY_IDNA,🦘🔊,,
xn--2p8hnb29a,,,False,True,True,PUNY_IDNA,👨🔬👑,,
xn--2p8hpby7a,,,False,True,True,PUNY_IDNA,👩🔬👑,,
xn--dv8hj8e,,,False,True,True,PUNY_IDNA,🦯🔊,,
xn--dv8hk8e,,,False,True,True,PUNY_IDNA,🔊🦯,,
xn--mm8het,,,False,True,True,PUNY_IDNA,🏘🔊,,
xn--kg8hm6a,,,False,True,True,PUNY_IDNA,🌄🔊,,
xn--ug8h89h,,,False,True,True,PUNY_IDNA,🌎🦯,,
xn--ug8h80h,,,False,True,True,PUNY_IDNA,🌎🤟,,
xn--ug8h82h,,,False,True,True,PUNY_IDNA,🌎🤿,,
xn--43h4080o,,,False,True,True,PUNY_IDNA,☔😍,,
xn--n3h9280o,,,False,True,True,PUNY_IDNA,😍☃,,
xn--98h2529m,,,False,True,True,PUNY_IDNA,😍⛈,,
xn--p28hx9c,,,False,True,True,PUNY_IDNA,🦇😋,,
xn--tu8hiu,,,False,True,True,PUNY_IDNA,📷😻,,
xn--cr8hth,,,False,True,True,PUNY_IDNA,📷👽,,
xn--h4hx930o,,,False,True,True,PUNY_IDNA,📷☠,,
xn--tu8h40e,,,False,True,True,PUNY_IDNA,📷🤦,,
xn--3n1b4fa743m,,,False,True,True,PUNY_IDNA,도도덱스,,
xn--ug8h03h,,,False,True,True,PUNY_IDNA,🌎🥋,,
xn--ug8h71h,,,False,True,True,PUNY_IDNA,🤯🌎,,
xn--ohm-e0c,,,False,True,True,"PUNY_IDNA,Greek",ωohm,Greek,ωohm
xn--1o8hs6a,,,False,True,True,PUNY_IDNA,🐭😶,,
xn--1o8hr6a,,,False,True,True,PUNY_IDNA,😶🐭,,
xn--1o8h04g,,,False,True,True,PUNY_IDNA,🐭🧚,,
xn--1o8hz4g,,,False,True,True,PUNY_IDNA,🧚🐭,,
xn--fr8hsc,,,False,True,True,PUNY_IDNA,💀💩,,
xn--m9h2678m,,,False,True,True,PUNY_IDNA,⛔💩,,
xn--75gy1u,,,False,True,True,PUNY_IDNA,❤↔,,
xn--7o8hd,,,False,True,True,PUNY_IDNA,🐵🐳,,
xn--zn8h52g,,,False,True,True,PUNY_IDNA,🦘🐈,,
xn--ns8h02f,,,False,True,True,PUNY_IDNA,💫🦘,,
xn--0t8hb,,,False,True,True,PUNY_IDNA,📜📛,,
xn--1o8hu2f,,,False,True,True,PUNY_IDNA,🐭🤗,,
xn--1o8ht2f,,,False,True,True,PUNY_IDNA,🤗🐭,,
xn--gmqq18e,,,False,False,True,"PUNY_IDNA,CJK",游人,Chinese/Japanese/Korean,tourist
xn--3k8h1a,,,False,True,True,PUNY_IDNA,🎱🎣,,
xn--nm8h1t,,,False,True,True,PUNY_IDNA,🔗🏙,,
xn--ltr54y,,,False,False,True,"PUNY_IDNA,CJK",性命,Chinese/Japanese/Korean,life
xn--look,,,False,True,True,PUNY_IDNA,䕳䕸,,
xn--ss8hpz,,,False,True,True,PUNY_IDNA,🙈💰,,
xn--le5bt3b,,,False,True,True,PUNY_IDNA,이안,,
xn--85bhk3j,,,False,True,True,PUNY_IDNA,বন্য,,
xn--r5b8b8bj,,,False,True,True,PUNY_IDNA,গাভী,,
xn--2w2b155a,,KO ‘tsar’,False,True,True,PUNY_IDNA,차르,,
xn--hmf,,,False,True,True,PUNY_IDNA,ᨘ,,
vsjpqasq6hn5bckx6ptohyhf54virvpbi4577ra6fumq4ri7mrca,,,False,True,True,,,,
crzghcsjz2cwpxfgluhfdp5uvhffhsgvlfj3nxywpksrc7ve5dqa,,,False,True,True,,,,
htjoepo376i4q546bdr652w6yik3e63767a3us2wt7hxdtet4uta,,,False,True,True,,,,
happy21st,,,False,True,True,,,,
nznznz,,,False,True,True,,,,
xn--g77hwa02n,,,False,True,True,PUNY_IDNA,🐋🇨🇳,,
xn--qeiz367mmba,,,False,True,True,PUNY_IDNA,❤🇸🇨,,
xn--yvhej,,,False,True,True,PUNY_IDNA,⓶⓸⓻,,
xn--u71h4a,,,False,True,True,PUNY_ALT,𝕀𝕏,,
xn--qn8h4ik0a,,,False,True,True,PUNY_IDNA,🖖🏿💎,,
xn--qn8h4iq8b,,,False,True,True,PUNY_IDNA,🙌🏿💎,,
xn--qn8h4ih0j,,,False,True,True,PUNY_IDNA,🤙🏿💎,,
xn--4gqu4ltz1b,,,False,False,True,"PUNY_IDNA,CJK",一程又,Chinese/Japanese/Korean,another journey
xn--qei4438muga,,,False,True,True,PUNY_IDNA,❤👌🏿,,
teaorange,,,False,False,True,,,,
tvpool,,,False,True,True,,,,
boatdeck,,,False,True,True,,,,
keptman,,,False,True,True,,,,
mygrane,,,False,True,True,,,,
epicwit,,,False,True,True,,,,
bidblitz,,,False,True,True,,,,
basicpets,,,False,True,True,,,,
barnap,,,False,True,True,,,,
lowgear,,,False,True,True,,,,
barbituism,,,False,True,True,,,,
shedcar,,,False,True,True,,,,
hisgirl,,,False,True,True,,,,
seperate,,,False,True,True,,,,
inslowmo,,,False,True,True,,,,
bacchic,,,False,False,True,,,,
0xusa,,,False,True,True,5C,,,
xn--m77hqa322a,,,False,True,True,PUNY_IDNA,😃🇮🇶,,
xn--m77hd242a,,,False,True,True,PUNY_IDNA,😃🇰🇮,,
xn--m77hga832a,,,False,True,True,PUNY_IDNA,😃🇮🇱,,
xn--m77hia532a,,,False,True,True,PUNY_IDNA,😃🇮🇲,,
xn--v77hga112a,,,False,True,True,PUNY_IDNA,😃🇷🇺,,
xn--g5h3270o,,,False,True,True,PUNY_IDNA,😃♂,,
xn--i77h6a30v,,,False,True,True,PUNY_IDNA,😃🇪🇺,,
xn--m77hwa412a,,,False,True,True,PUNY_IDNA,😃🇮🇹,,
xn--h77hja842a,,,False,True,True,PUNY_IDNA,😃🇮🇩,,
xn--m77hsa022a,,,False,True,True,PUNY_IDNA,😃🇮🇷,,
xn--vg8hh1c,,,False,True,True,PUNY_IDNA,😃🌏,,
xn--tg8hl1c,,,False,True,True,PUNY_IDNA,😃🌍,,
xn--ug8hj1c,,,False,True,True,PUNY_IDNA,😃🌎,,
xn--t77hia412a,,,False,True,True,PUNY_IDNA,😃🇵🇹,,
xn--p77hd332a,,,False,True,True,PUNY_IDNA,😃🇳🇱,,
